,Job Title, Salary Estimate
605,Air Compliance Engineer/Scientist (Mid to Senior),$34K-$72K 
606,Research Scientist - Machine Translation,$34K-$72K 
607,Business Intelligence Analyst,$37K-$75K 
608,"Machine Learning Engineer Signal Processing",$37K-$75K 
609,Survey Data Analyst,$37K-$75K 
610,Data Analyst / Developer,$37K-$75K 
611,"Scientist Bioanalytics Gene Therapy",$37K-$75K 
612,BI Data Analyst - Predictive Analytics,$37K-$75K 
613,"R&D Scientist Cellular Manufacturing",$37K-$75K 
614,Data Analyst (Asset Management / eDiscovery),$37K-$75K 
615,Environmental Scientist / Monitoring Lead,$37K-$75K 
616,Scientist I,$37K-$75K 
617,Operation Analytics Manager,$37K-$75K 
618,Planetary Data Engineer,$37K-$75K 
619,"Data Analyst - Health Senior",$37K-$75K 
620,VP of Data Science & Analytics,$37K-$75K 
621,"Principle Scientist Immunology",$37K-$75K 
622,Product Data Analyst,$37K-$75K 
623,"Senior Research Scientist I Data Analytics",$37K-$75K 
624,Data Engineer,$37K-$75K 
625,Physical Scientist,$37K-$75K 
626,Data Analyst (Ryan White),$37K-$75K 
627,Data Modeler,$37K-$75K 
628,Business Intelligence Analyst Tableau From Scratch & Performance Bonuses,$113K-$184K 
629,"Senior Data Scientist Live Ops Analytics",$113K-$184K 
630,Associate Scientist I - Analytical Ops,$113K-$184K 
631,Data Analyst / Developer,$113K-$184K 
632,Analytics Manager,$113K-$184K 
633,Machine Learning Engineer - HBO Max,$113K-$184K 
634,"Director Data Science (LA NY or SF)",$113K-$184K 
635,Data Analyst - Personalization,$113K-$184K 
636,Pre-Clinical Imaging Field Application Scientist,$113K-$184K 
637,X-Ray Tomography Scientist,$113K-$184K 
638,Data Analyst,$113K-$184K 
639,"Senior Thermal Modeling Engineer(Relocation to Phoenix AZ)",$113K-$184K 
640,Data Science Resident - Galvanize Data Science Immersive Grads Only,$113K-$184K 
641,Systems and Data Analyst,$113K-$184K 
642,Associate Scientist - Sensory - Jr (Daily/Weekly OT),$113K-$184K 
643,Senior Research Scientist,$113K-$184K 
644,Data Engineer- Customer Data Platform,$113K-$184K 
645,Senior Data Analyst,$113K-$184K 
646,Scientist Process Chemist,$113K-$184K 
647,Senior Data Engineer - Information Security,$113K-$184K 
648,Business Intelligence Analyst,$113K-$184K 
649,Sr. Data Engineer - HBO Max,$113K-$184K 
650,"RD Scientist Cellular Manufacturing",$113K-$184K 
651,Clinical Lab Scientist,$113K-$184K 
652,Lead Data Scientist,$113K-$184K 
653,Postdoctoral Scientist - Guarnerio Lab - Cedars-Sinai Cancer,$113K-$184K 
654,Senior Data Analyst,$113K-$184K 
655,"Manager Application & Data Engineering",$113K-$184K 
656,Data Analyst-HEDIS & Star,$113K-$184K 
657,Sr. Data Analyst,$136K-$164K 
658,Enterprise Data Analyst,$136K-$164K 
659,Call Center Analytics Manager,$136K-$164K 
660,Data Analyst Manager,$136K-$164K 
661,Sr Data Analyst (DW),$136K-$164K 
662,"Manager Data Science - Native Shopping Analytics",$136K-$164K 
663,Senior Data Engineer,$136K-$164K 
664,Sr Predictive Analytics Manager,$136K-$164K 
665,Operation Analytics Manager,$136K-$164K 
666,Staff Machine Learning Engineer - HBO Max,$136K-$164K 
667,Data Engineer,$136K-$164K 
668,Systems and Data Analyst,$136K-$164K 
669,Senior Customer Data Analyst : 20,$136K-$164K 
670,Senior Applied Machine Learning Engineer,$136K-$164K 
671,MEDIA DATA ANALYST,$136K-$164K 
672,Data Engineer,$136K-$164K 
673,"Laboratory Technician/Scientist Molecular Biology Lab Operations",$136K-$164K 
674,REMOTE Data Analyst,$136K-$164K 
675,Postdoctoral Scientist - Svendsen Lab - Regenerative Medicine Institute,$136K-$164K 
676,Data Analyst Junior,$136K-$164K 
677,Big data engineer,$136K-$164K 
678,Computer Scientist,$136K-$164K 
679,"Scientist I Manufacturing Sciences - West Hills",$136K-$164K 
680,Business Analyst / Data Analyst with Financial Industry Experience,$136K-$164K 
681,Radar Exploitation Scientist (Must Have Top Secret/SCI clearance) - JT,$136K-$164K 
682,Sr Data Engineer,$136K-$164K 
683,Project Scientist - Department of Medicine - Nephrology - Karumanchi Lab,$136K-$164K 
684,Data Engineer,$136K-$164K 
685,Data Scientist,$46K-$80K 
686,Data Scientist / Quantitative Researcher – High Frequency Futures,$46K-$80K 
687,Tableau Data Engineer 20-0117,$46K-$80K 
688,Quantitative Analyst,$46K-$80K 
689,Data Analyst,$46K-$80K 
690,Data Engineer,$46K-$80K 
691,Principal Data Engineering Architect - Data Pipelines,$46K-$80K 
692,Data Scientist (Entry Level),$46K-$80K 
693,Data Engineer,$46K-$80K 
694,Quantitative Analyst,$46K-$80K 
695,Attribute Data Analyst - NON TECHNICAL,$46K-$80K 
696,Quantitative Researcher / Quantitative Research Analyst,$46K-$80K 
697,Data Engineer,$46K-$80K 
698,Quantitative Researcher – Full Time,$46K-$80K 
699,Data Scientist,$46K-$80K 
700,Data Analyst,$46K-$80K 
701,Data Scientist,$46K-$80K 
702,Data Scientist,$46K-$80K 
703,Data Scientist,$46K-$80K 
704,Data Scientist,$46K-$80K 
705,Quantitative Researcher – Intern (US),$46K-$80K 
706,Staff Business Intelligence Analyst,$46K-$80K 
707,"Data Scientist Advanced Analytics",$46K-$80K 
708,Data Scientist 2,$46K-$80K 
709,Data Scientist (remote),$46K-$80K 
710,"Data Scientist Intern",$46K-$80K 
711,Data Analyst,$46K-$80K 
712,Data Scientist,$46K-$80K 
713,Data Scientist,$46K-$80K 
714,Data Scientist,$46K-$80K 
715,Senior Data Scientist (Experimentation),$79K-$130K 
716,Data Scientist 2 - Styling/Trunks Data Science & Analytics,$79K-$130K 
717,Data Scientist - Nationwide Opportunities,$79K-$130K 
718,Data Scientist,$79K-$130K 
719,Data Scientist,$79K-$130K 
720,Entry Level / Jr. Data Analyst,$79K-$130K 
721,Business Systems & Data Analyst,$79K-$130K 
722,Data Scientist,$79K-$130K 
723,Data Scientist,$79K-$130K 
724,Data Scientist,$79K-$130K 
725,"Quantitative Researcher Global Quantitative Strategies",$79K-$130K 
726,Data Scientist,$79K-$130K 
727,Federal - Data Scientist,$79K-$130K 
728,Data Scientist,$79K-$130K 
729,Senior Data Scientist,$79K-$130K 
730,Data Scientist,$79K-$130K 
731,Data Scientist/AI Scientist,$79K-$130K 
732,Data & Analytics Consultant,$79K-$130K 
733,Data Scientist - Consultant,$79K-$130K 
734,Data Scientist,$79K-$130K 
735,Data Scientist,$79K-$130K 
736,Data Engineer,$79K-$130K 
737,Data Scientist,$79K-$130K 
738,Data Scientist,$79K-$130K 
739,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,$79K-$130K 
740,Data Engineer,$79K-$130K 
741,Machine Learning/Data Scientist,$79K-$130K 
742,Data Scientist - Life Sciences,$79K-$130K 
743,Data Scientist,$79K-$130K 
744,Product Data Analyst,$79K-$130K 
745,Senior Data Scientist,$91K-$105K 
746,Sr. Data Scientist,$91K-$105K 
747,"Principal Data Scientist Cat Digital",$91K-$105K 
748,"Applied Data Scientist Government",$91K-$105K 
749,Data Scientist,$91K-$105K 
750,Quantitative Research Intern - Summer,$91K-$105K 
751,Data Scientist,$91K-$105K 
752,Data Scientist,$91K-$105K 
753,Data Scientist/AI Scientist,$91K-$105K 
754,Data Scientist,$91K-$105K 
755,Data Scientist / Statistical Modeler,$91K-$105K 
756,"Lead Data Scientist Client Insights - Analytics",$91K-$105K 
757,Data Scientist,$91K-$105K 
758,"Data Scientist Analytics Advisor",$91K-$105K 
759,Data Scientist - Cruises & Events,$91K-$105K 
760,Sr. Data Scientist (Multiple Openings),$91K-$105K 
761,Junior Data Analyst,$91K-$105K 
762,Data Scientist,$91K-$105K 
763,"Wealth Management MIS Data Scientist Associate",$91K-$105K 
764,Data & Machine Learning Scientist,$91K-$105K 
765,Data Scientist,$91K-$105K 
766,Data Analyst,$91K-$105K 
767,Data Scientist,$91K-$105K 
768,Senior Data Scientist,$91K-$105K 
769,Quantum Data Scientist (Industrial-Process sector),$91K-$105K 
770,Data Scientist (Remote),$91K-$105K 
771,Quantitative Researcher/Strategy Developer,$91K-$105K 
772,Data Scientist Advanced Analytics,$91K-$105K 
773,Data Scientist,$91K-$105K 
774,Staff Scientist,$91K-$105K 
775,Data Scientist,$31K-$56K 
776,Data & Machine Learning Scientist,$31K-$56K 
777,"Quantitative Research Internship Summer 2021",$31K-$56K 
778,"Senior Applied Data Scientist Government",$31K-$56K 
779,Food Scientist,$31K-$56K 
780,Analytics Consultant,$31K-$56K 
781,Data Analyst,$31K-$56K 
782,Quantitative Researcher,$31K-$56K 
783,Data scientist/computational biologist,$31K-$56K 
784,Quantitative Researcher,$31K-$56K 
785,Data Analyst,$31K-$56K 
786,Quantitative Researcher,$31K-$56K 
787,Data Analyst,$31K-$56K 
788,Senior Quantitative Analyst,$31K-$56K 
789,Sr Data Scientist,$31K-$56K 
790,Senior Data Scientist,$31K-$56K 
791,Supply Chain/Data Analyst - Merchandising,$31K-$56K 
792,Data Scientist,$31K-$56K 
793,Data Scientist,$31K-$56K 
794,Associate Food Scientist - Global Expansion Team,$31K-$56K 
795,Data Engineer,$31K-$56K 
796,Quantitative Analyst,$31K-$56K 
797,Data Analyst Intern,$31K-$56K 
798,Data Analyst,$31K-$56K 
799,Data Analyst,$31K-$56K 
800,Quantitative Researcher – Intern,$31K-$56K 
801,Sr. Data Engineer,$31K-$56K 
802,Urgent Need - Data Analyst,$31K-$56K 
803,Senior Scientist-Wind Vulnerability,$31K-$56K 
804,Business Intelligence Analyst,$31K-$56K 
805,Business Intelligence Analyst,$39K-$81K 
806,Data Analyst,$39K-$81K 
807,Business Intelligence Analyst,$39K-$81K 
808,Sr Quantitative Analyst,$39K-$81K 
809,Senior Global Data Analyst / Power BI Dashboard Developer,$39K-$81K 
810,Senior Data Scientist,$39K-$81K 
811,Sr. Data Analyst,$39K-$81K 
812,Quantitative Researcher,$39K-$81K 
813,Machine Learning Engineer,$39K-$81K 
814,Senior Data Scientist,$39K-$81K 
815,Workday Data Consultant,$39K-$81K 
816,Business Data Analyst,$39K-$81K 
817,Data Analyst,$39K-$81K 
818,Senior Data Scientist - Telecommute,$39K-$81K 
819,Clinical Safety Scientist I,$39K-$81K 
820,Lead Data Analyst,$39K-$81K 
821,Informatics Scientist - Cardiology AI,$39K-$81K 
822,Data Scientist - Cruises & Events,$39K-$81K 
823,Software Engineer - Data Platform,$39K-$81K 
824,Product Development Scientist - Covid 19,$39K-$81K 
825,Principal Data Scientist- Public Sector,$39K-$81K 
826,Quantitative Analyst,$39K-$81K 
827,Data Scientist,$39K-$81K 
828,Data Engineer - QuantumBlack,$39K-$81K 
829,Data Analyst,$39K-$81K 
830,"IoT Data Scientist - Leadeship Role - Chicago NY Dallas or Atlanta",$39K-$81K 
831,Data Analyst,$39K-$81K 
832,"Quantitative Research Analyst Global Quantitative Strategies",$39K-$81K 
833,Data Analyst,$39K-$81K 
834,Data Analyst,$39K-$81K 
835,Senior Python Data Scientist,$99K-$174K 
836,Data Engineer II,$99K-$174K 
837,Data Analyst,$99K-$174K 
838,Data Engineer,$99K-$174K 
839,Junior Data Analyst,$99K-$174K 
840,Data Science Consultant,$99K-$174K 
841,Quantum Principal Data Scientist (Industrial-Discrete sector),$99K-$174K 
842,Data Analyst,$99K-$174K 
843,Data Engineer,$99K-$174K 
844,Data Engineer,$99K-$174K 
845,Data Scientist Sr. - Conversation Designer & NLP Analyst,$99K-$174K 
846,Senior Data Scientist - Nationwide Opportunities,$99K-$174K 
847,Data Engineer – Full-Time,$99K-$174K 
848,Sr. Decision Scientist,$99K-$174K 
849,Data Analyst,$99K-$174K 
850,Pharmacovgilance Scientist,$99K-$174K 
851,Computational Scientist-Secure Data,$99K-$174K 
852,Data Engineer,$99K-$174K 
853,Data Engineer,$99K-$174K 
854,Data Analyst - IntelliScript,$99K-$174K 
855,Lead Data Scientist,$99K-$174K 
856,Data Engineer,$99K-$174K 
857,Cloud Data Engineer,$99K-$174K 
858,Quantitative Researcher,$99K-$174K 
859,Data Engineer,$99K-$174K 
860,Data Engineer,$99K-$174K 
861,Quantum Principal Data Scientist (Industrial-Process sector),$99K-$174K 
862,"Bioinformatics Scientist Data Operations",$99K-$174K 
863,"Big Data Machine Learning Engineer in Chicago IL at Key Bank",$99K-$174K 
864,Data Engineer (AI/ML),$99K-$174K 
865,Business Intelligence Analyst,$76K-$147K 
866,Data Analyst,$76K-$147K 
867,CSI Data Analyst,$76K-$147K 
868,Data Engineer,$76K-$147K 
869,Sr. Data Scientist,$76K-$147K 
870,Microsoft Analytics Consultant,$76K-$147K 
871,Advanced Analytics Consulting Lead,$76K-$147K 
872,Data Analyst,$76K-$147K 
873,Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,$76K-$147K 
874,Practice Area Lead - Machine Learning - Data & Analytics,$76K-$147K 
875,Data Scientist - Sr. Analyst,$76K-$147K 
876,Quantitative Researcher – Full Time (US),$76K-$147K 
877,Data Analyst,$76K-$147K 
878,Data Modeler,$76K-$147K 
879,Senior Data Scientist,$76K-$147K 
880,Machine Learning Engineer,$76K-$147K 
881,Data Analyst Alteryx Experience MUST,$76K-$147K 
882,Sr Data Scientist,$76K-$147K 
883,Behavioral Scientist,$76K-$147K 
884,Machine Learning Engineer,$76K-$147K 
885,Senior Data Analyst,$76K-$147K 
886,Senior Data Scientist,$76K-$147K 
887,Data Engineer,$76K-$147K 
888,Data Scientist with Security Clearance,$76K-$147K 
889,Data Engineer,$76K-$147K 
890,Senior Research Data Analyst,$76K-$147K 
891,Microsoft Dynamics CRM Data Analyst,$76K-$147K 
892,Data Analyst,$76K-$147K 
893,"Senior Data Scientist in Chicago IL at Key Bank",$76K-$147K 
894,Big Data Engineer - Chicago - Future Opportunity,$76K-$147K 
895,Senior Data & Machine Learning Scientist,$62K-$109K 
896,Big Data Machine Learning Engineer,$62K-$109K 
897,Data Engineer,$62K-$109K 
898,Data Engineer,$62K-$109K 
899,Data Analyst,$62K-$109K 
900,Senior Data & Machine Learning Scientist,$62K-$109K 
901,Product Development Scientist - Covid 19,$62K-$109K 
902,Senior Data Scientist,$62K-$109K 
903,Senior Data Analyst,$62K-$109K 
904,Data Engineer,$62K-$109K 
905,Senior Data Analyst,$62K-$109K 
906,DATA ENGINEER,$62K-$109K 
907,Staff Big Data Engineer,$62K-$109K 
908,Senior Data Scientist,$62K-$109K 
909,Data Engineer,$62K-$109K 
910,Sr. Data Visualization Developer,$62K-$109K 
911,Data Engineer,$62K-$109K 
912,SAP Data Analyst,$62K-$109K 
913,Senior HFT Futures Quantitative Research Scientist,$62K-$109K 
914,Sr. Data Scientist,$62K-$109K 
915,Data Engineer,$62K-$109K 
916,Director of Data Science,$62K-$109K 
917,Lead Real World Analytics Data Scientist,$62K-$109K 
918,Data Engineer,$62K-$109K 
919,Data Engineer,$62K-$109K 
920,Senior Data Analyst,$62K-$109K 
921,Data Analyst,$62K-$109K 
922,Data Engineer,$62K-$109K 
923,Lead Data Scientist,$62K-$109K 
924,Director of Data Science,$62K-$109K 
925,AI/ML Data Engineer,$70K-$123K 
926,"Scientist Biopharm - HPLC (IEX  SEC )",$70K-$123K 
927,Marketing Data Analyst,$70K-$123K 
928,Analytics Consultant,$70K-$123K 
929,Data Engineer SQL-PLSQL-HANA,$70K-$123K 
930,Food Scientist - Foodservice,$70K-$123K 
931,Data Sceintist,$70K-$123K 
932,Data Engineer,$70K-$123K 
933,Data Scientist- Senior Advisor,$70K-$123K 
934,Food Scientist,$70K-$123K 
935,Data Engineer - RBD,$70K-$123K 
936,"Quantitative Researcher Market Simulator",$70K-$123K 
937,"Data Scientist - Health Outcomes Advisor",$70K-$123K 
938,Talent Acquisition Vendor & Analytics Manager - Virtual,$70K-$123K 
939,"Quantitative Research Analyst PhD",$70K-$123K 
940,Data Engineer - RBD,$70K-$123K 
941,Jr. Business Intelligence Analyst,$40K-$73K 
942,"Staff Software Scientist Reproductive Health",$40K-$73K 
943,"Data Engineer Virtualization",$40K-$73K 
944,Reporting and Data Analyst - (North American Collections Analytics for Data and Analytics),$40K-$73K 
945,Analytics Manager,$40K-$73K 
946,Data Scientist Consultant,$40K-$73K 
947,Data Engineer (remote),$40K-$73K 
948,Data Engineer,$40K-$73K 
949,Environmental Scientist/Engineer (Jr. Level),$40K-$73K 
950,Data Analytics Manager,$40K-$73K 
951,"AI/ML Data Engineer",$40K-$73K 
952,Provider Analytics Data Analyst,$40K-$73K 
953,Chief Data Scientist,$40K-$73K 
954,Computer Vision / Deep Learning Scientist,$40K-$73K 
955,Associate Food Scientist - Future Opportunities Summer,$40K-$73K 
956,Data Engineer-SQL-PLSQL-HANA,$40K-$73K 
957,Environmental Scientist/Engineer (Mid-Level),$40K-$73K 
958,"Quantitative Researcher Commodity Options",$40K-$73K 
959,Data Analyst,$38K-$59K 
960,"Associate Research Scientist (Senior Scientist)- Protein HPLC ( SEC  IEX  RP )",$38K-$59K 
961,Translational Scientist Liaison,$38K-$59K 
962,Data & Analytics Consultant |,$38K-$59K 
963,"Senior Scientist Decision Sciences",$38K-$59K 
964,Business Intelligence Analyst,$38K-$59K 
965,Pricing Strategy and Analytics Manager,$38K-$59K 
966,Data Analyst / Business Lead Generation Specialist [Part-Time],$38K-$59K 
967,Visiting Undergraduate Affairs Data Analyst - Office of the Vice Provost for Undergraduate Affairs & Academic Programs,$38K-$59K 
968,Data Analyst,$38K-$59K 
969,Data Analyst,$38K-$59K 
970,"Data Modeler JLL Technologies",$38K-$59K 
971,"Data Analyst Tax (Affordable Care Act) (ACA) (Manager) (Multiple Positions)",$38K-$59K 
972,Risk Analyst-Quantitative Researcher 120850,$38K-$59K 
973,Data Analytics Manager,$38K-$59K 
974,Data Analyst - Rush Infectious Diseases,$38K-$59K 
975,"Senior Data Analyst Sales",$38K-$59K 
976,Senior Big Data Engineer - QuantumBlack,$38K-$59K 
977,Data Analyst,$38K-$59K 
978,Senior Environmental Soil Scientist,$38K-$59K 
979,"Machine Learning Engineer Chicago IL",$60K-$105K 
980,AI/ML Data Engineer,$60K-$105K 
981,Provider Analytics Data Analyst,$60K-$105K 
982,Data Engineer,$60K-$105K 
983,"AI/ML  Data Engineer",$60K-$105K 
984,Senior Digital Analytics Consultant,$60K-$105K 
985,Senior Data Analyst,$60K-$105K 
986,Bioinformatics Scientist,$60K-$105K 
987,Business Intelligence Analyst,$60K-$105K 
988,Junior Imaging Scientist,$60K-$105K 
989,Senior Data Engineer,$60K-$105K 
990,Senior Google Analytics Manager,$60K-$105K 
991,"Medical Laboratory Scientist - Immunology/Special Chemistry Full-time Evenings",$60K-$105K 
992,"Medical Laboratory Scientist - Hemostasis Full-time Days",$60K-$105K 
993,"Medical Laboratory Scientist - Immunology Special Chemistry Full-time Evenings",$60K-$105K 
994,Spark AWS Data Engineer,$60K-$105K 
995,Python Data Engineer Trading,$60K-$105K 
996,Informatica Data Modeler,$60K-$105K 
997,Data Analyst (MPI),$60K-$105K 
998,Data and Software Engineer,$60K-$105K 
999,"Product Manager Panel Data Science",$60K-$105K 
1000,Senior Manager- Data science/Operations research- Analytics & AI,$60K-$105K 
1001,Part Time Data Science Instructor (Data Science Bootcamp) - Promotable,$60K-$105K 
1002,Reporting and Data Analyst - (North American Collections Analytics for Data and Analytics),$60K-$105K 
1003,Data Production Analyst,$60K-$105K 
1004,Senior Data Analyst,$60K-$105K 
1005,Data Architect,$60K-$105K 
1006,Supervisory Research Health Scientist,$60K-$105K 
1007,"Sr. Data Analyst - Analytics Marketing CPG",$60K-$105K 
1008,"Data Engineer _ Chicago IL || 06+ Months Contract",$60K-$105K 
1009,Senior Environmental Research Scientist,$69K-$144K 
1010,Cloud/Big Data Engineer,$69K-$144K 
1011,"Senior Scientist-Impact Forecasting-Wild Fire (Chicago IL)",$69K-$144K 
1012,Big Data Engineer,$69K-$144K 
1013,"Data Analyst Tax (Affordable Care Act) (ACA) (Manager) (Multiple Positions)",$69K-$144K 
1014,Data Engineer,$69K-$144K 
